customer_id,age,Age_groups,gender,city,annual_income,spend_score,total_orders,avg_order_value,last_purchase_days_ago,loyalty_status,preferred_channel,Profile_richness,spend score blanks%
CUST101144,47,,Unknown,Bengaluru,925000,61,54,2300,351,,Website,Lower,
CUST101145,55,,Male,Chennai,1375000,16,29,6000,6,,Mobile App,Higher,
CUST101146,68,,Male,Chennai,1150000,,54,3600,30,Platinum,,Higher,
CUST101147,19,,Female,,1775000,59,27,9700,307,Bronze,In-store,Higher,
CUST101148,32,,Female,Delhi,750000,96,45,9500,362,Bronze,,Higher,
CUST101149,28,,Female,Mumbai,1650000,6,31,10900,345,,,Higher,
CUST101150,25,,Female,,1775000,98,36,4500,127,Bronze,Online,Higher,
CUST101151,43,,,Mumbai,1175000,56,,1300,302,Gold,,Lower,
CUST101152,68,,Male,Ahmedabad,1750000,8,61,3500,121,,Mobile App,Higher,
CUST101153,62,,Female,Delhi,1025000,94,37,6000,99,Bronze,,Higher,
CUST101154,61,,,,,27,67,4800,166,,Mobile App,Lower,
CUST101155,22,,Female,Hyderabad,350000,71,36,6300,325,Platinum,In-store,Higher,
CUST101156,23,,,Chennai,1025000,27,5,6400,319,Silver,Mobile App,Lower,
CUST101157,43,,Male,Ahmedabad,1075000,89,46,300,241,Platinum,In-store,Higher,
CUST101158,,,Female,Delhi,950000,46,79,2300,50,Bronze,In-store,Higher,
CUST101159,21,,Female,,1175000,41,52,6400,268,,In-store,Higher,
CUST101160,36,,Female,,1650000,79,49,6600,325,Bronze,Mobile App,Higher,
CUST101161,37,,Male,Kolkata,1275000,25,6,8900,73,,In-store,Higher,
CUST101162,50,,,Kolkata,1650000,86,10,7500,300,Platinum,Mobile App,Lower,
CUST101163,37,,Unknown,Mumbai,575000,18,23,5800,52,,,Lower,
CUST101164,66,,Female,Delhi,1875000,12,17,300,265,,In-store,Higher,
CUST101165,29,,Male,Chennai,500000,87,44,2300,227,Silver,Mobile App,Higher,
CUST101166,64,,,Chennai,1325000,51,41,2400,193,,Mobile App,Lower,
CUST101167,18,,,Bengaluru,1925000,39,15,5600,239,,Mobile App,Lower,
CUST101168,43,,Male,Kolkata,450000,89,44,600,10,Silver,Online,Higher,
CUST101169,31,,Female,Ahmedabad,1200000,10,58,6700,302,Gold,Online,Higher,
CUST101170,55,,Unknown,Delhi,1625000,94,50,5300,359,Gold,In-store,Lower,
CUST101171,54,,,Chennai,1550000,74,52,7600,228,,,Lower,
CUST101172,28,,,Bengaluru,1900000,98,70,6500,293,Silver,,Lower,
CUST101173,53,,Unknown,Delhi,550000,77,68,1700,52,,,Lower,
CUST101174,30,,Male,Pune,1375000,54,63,11800,240,,In-store,Higher,
CUST101175,60,,Male,Chennai,925000,29,58,3800,99,,Website,Higher,
CUST101176,20,,,Pune,675000,,23,3100,81,,Website,Lower,
CUST101177,50,,Female,Delhi,1500000,41,44,5400,13,Bronze,,Higher,
CUST101178,23,,,Chennai,1550000,9,44,4800,357,Platinum,,Lower,
CUST101179,67,,Female,Pune,450000,63,52,7100,128,Bronze,,Higher,
CUST101180,27,,Male,Hyderabad,1300000,77,67,3100,304,Bronze,Online,Higher,
CUST101181,22,,,Bengaluru,1675000,37,28,11300,11,,Online,Lower,
CUST101182,40,,Female,Ahmedabad,1475000,14,67,4900,81,Platinum,Website,Higher,
CUST101183,27,,Male,Kolkata,850000,,78,9300,261,,,Higher,
CUST101184,61,,Unknown,Bengaluru,675000,73,18,2700,6,Platinum,Mobile App,Lower,
CUST101185,19,,Female,Pune,1750000,72,27,8200,222,,,Higher,
CUST101186,30,,Unknown,Chennai,850000,39,51,1800,298,Gold,Website,Lower,
CUST101187,57,,,Hyderabad,1325000,40,60,10200,81,Silver,,Lower,
CUST101188,19,,Female,Hyderabad,250000,54,74,9100,3,,Mobile App,Higher,
CUST101189,37,,,Kolkata,1000000,3,49,4300,60,,,Lower,
CUST101190,18,,Male,Hyderabad,1975000,55,15,6700,221,,In-store,Higher,
CUST101191,54,,Male,Bengaluru,1900000,33,73,7100,349,Platinum,Mobile App,Higher,
CUST101192,26,,Male,,1275000,96,68,10700,49,,,Higher,
CUST101193,34,,Male,Hyderabad,1000000,71,15,2200,228,,In-store,Higher,
CUST101194,26,,,Kolkata,1250000,19,51,7100,290,Gold,Online,Lower,
CUST101195,28,,Male,Hyderabad,450000,34,48,3800,293,Bronze,Website,Higher,
CUST101196,32,,Unknown,Hyderabad,375000,78,72,9500,298,,,Lower,
CUST101197,41,,,,1775000,50,1,11400,193,Platinum,Website,Lower,
CUST101198,55,,Male,Bengaluru,1875000,47,7,10000,257,Gold,,Higher,
CUST101199,NA,,Female,Pune,1925000,46,53,6000,103,,,Higher,
CUST101200,52,,Male,Mumbai,750000,56,31,5000,,,In-store,Higher,
CUST101201,47,,Unknown,,1225000,57,18,8400,146,Gold,Mobile App,Lower,
CUST101202,48,,Male,Hyderabad,1625000,83,12,400,290,Gold,Mobile App,Higher,
CUST101203,66,,Unknown,Ahmedabad,1300000,51,48,8200,257,Gold,,Lower,
CUST101204,22,,Female,Hyderabad,1125000,54,30,3100,309,Gold,In-store,Higher,
CUST101205,61,,Female,,300000,90,7,9900,278,Gold,,Higher,
CUST101206,67,,Female,Pune,1275000,81,3,1800,189,Gold,,Higher,
CUST101207,31,,Unknown,Ahmedabad,700000,28,63,3700,178,Silver,,Lower,
CUST101208,,,,,1275000,19,6,11300,16,,Mobile App,Lower,
CUST101209,28,,Female,Ahmedabad,450000,27,15,6400,86,Bronze,,Higher,
CUST101210,26,,,Bengaluru,650000,48,71,10900,248,,,Lower,
CUST101211,51,,Female,Kolkata,150000,19,43,10800,217,Platinum,Mobile App,Higher,
CUST101212,29,,Female,Kolkata,600000,97,,8300,42,Platinum,Online,Higher,
CUST101213,52,,Female,,1625000,51,18,600,194,,In-store,Higher,
CUST101214,52,,Female,Pune,950000,7,22,11500,327,Gold,Online,Higher,
CUST101215,18,,Male,Kolkata,225000,29,61,7000,163,Silver,,Higher,
CUST101216,57,,,Delhi,200000,43,61,5300,276,Bronze,Mobile App,Lower,
CUST101217,39,,Unknown,,1425000,69,53,9100,364,,In-store,Lower,
CUST101218,46,,Female,,825000,94,26,3500,130,,Website,Higher,
CUST101219,25,,Female,,1875000,58,40,8000,263,Gold,In-store,Higher,
CUST101220,28,,Male,Mumbai,1875000,8,8,2600,177,,In-store,Higher,
CUST101221,58,,,Mumbai,1500000,42,21,7700,265,,,Lower,
CUST101222,54,,Female,Bengaluru,1550000,76,43,2700,27,,Online,Higher,
CUST101223,31,,,Bengaluru,525000,42,21,3000,85,Silver,Online,Lower,
CUST101224,47,,Male,Mumbai,725000,13,3,900,196,Silver,Website,Higher,
CUST101225,52,,Male,Kolkata,1850000,26,31,11500,316,,,Higher,
CUST101226,38,,Male,Chennai,1150000,18,27,3800,243,Gold,In-store,Higher,
CUST101227,54,,Female,,unknown,42,27,1200,342,Gold,,Higher,
CUST101228,22,,Female,Delhi,1300000,51,73,11500,177,Gold,Online,Higher,
CUST101229,36,,,,,84,57,3800,130,,Online,Lower,
CUST101230,31,,Female,Hyderabad,1850000,16,33,9700,145,Bronze,Mobile App,Higher,
CUST101231,43,,Male,Pune,900000,,44,8500,83,Bronze,In-store,Higher,
CUST101232,21,,Female,,875000,3,43,2000,360,Gold,,Higher,
CUST101233,42,,Male,Chennai,575000,91,31,11500,88,,Online,Higher,
CUST101234,62,,Female,Delhi,1225000,79,65,800,20,Silver,,Higher,
CUST101235,59,,Male,Hyderabad,800000,98,76,9400,230,Platinum,In-store,Higher,
CUST101236,42,,Unknown,Bengaluru,775000,45,17,900,126,Silver,In-store,Lower,
CUST101237,35,,Male,Delhi,1625000,22,15,10400,354,Silver,Online,Higher,
CUST101238,57,,Male,Mumbai,575000,23,34,1400,51,Platinum,Website,Higher,
CUST101239,25,,Unknown,,1525000,59,,4300,88,Gold,,Lower,
CUST101240,56,,Unknown,Delhi,900000,62,4,11600,170,Silver,,Lower,
CUST101241,57,,Female,Pune,1600000,68,72,6500,63,Platinum,Mobile App,Higher,
CUST101242,31,,,Ahmedabad,175000,54,79,10000,89,,In-store,Lower,
CUST101243,49,,,Bengaluru,1100000,57,28,2700,189,,In-store,Lower,
CUST101244,68,,Female,,1650000,23,73,8300,190,,Online,Higher,
CUST101245,55,,Male,,1700000,60,2,5500,89,,Online,Higher,
CUST101246,50,,Male,Delhi,575000,73,17,3500,348,Gold,Online,Higher,
CUST101247,40,,Male,Ahmedabad,550000,88,58,8900,332,Silver,Mobile App,Higher,
CUST101248,32,,Male,,1100000,85,74,7500,26,Silver,Website,Higher,
CUST101249,50,,,Hyderabad,1900000,55,9,800,176,Bronze,Online,Lower,
CUST101250,42,,Female,Chennai,1475000,80,31,6400,364,,Online,Higher,
CUST101251,34,,,,,63,66,6800,264,Gold,,Lower,
CUST101252,50,,,Hyderabad,1000000,56,62,10400,42,Platinum,Online,Lower,
CUST101253,64,,Female,Chennai,400000,55,19,1100,119,Gold,Mobile App,Higher,
CUST101254,NA,,Male,Ahmedabad,1650000,25,,6900,169,Silver,,Higher,
CUST101255,19,,,Chennai,1225000,26,74,1800,108,,Website,Lower,
CUST101256,31,,,,1825000,49,55,9100,147,Bronze,,Lower,
CUST101257,,,Male,Pune,750000,63,28,9000,176,,,Higher,
CUST101258,57,,,Delhi,1325000,45,50,11300,189,Gold,In-store,Lower,
CUST101259,57,,Female,Hyderabad,925000,73,65,9500,160,Bronze,In-store,Higher,
CUST101260,68,,Female,Pune,225000,79,3,11000,302,Silver,Online,Higher,
CUST101261,56,,Male,Hyderabad,1075000,39,79,5700,348,Platinum,,Higher,
CUST101262,68,,Female,Delhi,1700000,97,52,4200,74,Gold,,Higher,
CUST101263,23,,Unknown,Kolkata,1300000,65,10,2800,352,,Mobile App,Lower,
CUST101264,23,,Female,Chennai,150000,69,21,4000,18,Silver,Website,Higher,
CUST101265,20,,Female,Ahmedabad,200000,56,37,3700,140,,,Higher,
CUST101266,24,,Male,Kolkata,1675000,9,15,8900,115,Gold,,Higher,
CUST101267,68,,Male,Kolkata,1725000,70,78,7000,328,Bronze,,Higher,
CUST101268,25,,,,550000,28,79,6100,225,Gold,,Lower,
CUST101269,59,,Male,Mumbai,1675000,45,74,10800,46,Silver,Website,Higher,
CUST101270,69,,Female,,1000000,26,9,1600,38,Silver,,Higher,
CUST101271,32,,,Pune,450000,28,44,11900,206,Bronze,,Lower,
CUST101272,64,,Male,Pune,1000000,40,39,4900,9,,Website,Higher,
CUST101273,46,,Female,Pune,1200000,15,5,10500,253,Silver,Mobile App,Higher,
CUST101274,50,,,Pune,175000,6,25,7300,108,Gold,,Lower,
CUST101275,69,,Unknown,,1525000,27,56,7400,98,,Website,Lower,
CUST101276,47,,Female,Kolkata,unknown,38,64,4400,275,Bronze,Online,Higher,
CUST101277,56,,Unknown,,1400000,68,72,5300,71,Silver,Online,Lower,
CUST101278,44,,,Pune,1475000,75,52,2100,39,Silver,Online,Lower,
CUST101279,53,,Unknown,Mumbai,525000,85,76,6800,298,Gold,Online,Lower,
CUST101280,46,,,Bengaluru,575000,64,9,4900,90,Silver,In-store,Lower,
CUST101281,55,,,Delhi,300000,30,10,6700,219,Gold,Mobile App,Lower,
CUST101282,50,,,Pune,1250000,82,10,4400,107,,In-store,Lower,
CUST101283,54,,,Ahmedabad,1025000,99,73,4000,96,,,Lower,
CUST101284,44,,,Bengaluru,1150000,3,62,,32,Gold,,Lower,
CUST101285,NA,,Female,,1175000,62,60,1500,126,Platinum,Website,Higher,
CUST101286,50,,,Ahmedabad,300000,12,19,10800,147,Silver,Online,Lower,
CUST101287,21,,Female,Ahmedabad,500000,91,38,4600,280,,Website,Higher,
CUST101288,39,,,Hyderabad,1625000,30,6,2600,24,,,Lower,
CUST101289,19,,Unknown,Ahmedabad,1125000,85,15,9800,209,Bronze,Online,Lower,
CUST101290,27,,,Pune,1050000,38,47,3200,120,Platinum,,Lower,
CUST101291,22,,,Hyderabad,1775000,85,45,7200,274,Bronze,Mobile App,Lower,
CUST101292,27,,Male,,1500000,60,5,4000,140,Platinum,,Higher,
CUST101293,50,,,Kolkata,unknown,38,78,9900,297,,,Lower,
CUST101294,,,,Ahmedabad,1525000,15,53,11000,343,,Website,Lower,
CUST101295,55,,Unknown,Mumbai,1225000,18,66,,82,,,Lower,
CUST101296,30,,Female,Delhi,1550000,52,62,2500,208,,Website,Higher,
CUST101297,48,,Unknown,Ahmedabad,275000,29,23,7600,33,Platinum,,Lower,
CUST101298,64,,Male,,925000,,44,5900,24,Gold,In-store,Higher,
CUST101299,53,,Female,Chennai,1975000,60,52,11200,61,,Mobile App,Higher,
CUST101300,62,,Male,,575000,21,46,8100,311,Bronze,,Higher,
CUST101301,41,,Male,,1825000,17,19,2500,189,Gold,,Higher,
CUST101302,69,,Male,,1950000,18,47,3800,84,Gold,,Higher,
CUST101303,32,,Unknown,Chennai,300000,57,52,5900,225,Silver,,Lower,
CUST101304,46,,Female,,325000,37,24,300,168,Bronze,Website,Higher,
CUST101305,25,,Male,,1725000,60,17,7400,186,Platinum,Online,Higher,
CUST101306,22,,,,300000,38,46,500,72,Silver,Online,Lower,
CUST101307,46,,Female,,1150000,12,64,1600,74,Silver,Online,Higher,
CUST101308,64,,Female,Kolkata,1125000,75,28,8300,341,,Website,Higher,
CUST101309,21,,,Delhi,200000,84,50,3600,153,Platinum,Online,Lower,
CUST101310,29,,Male,,550000,73,64,11300,96,Gold,,Higher,
CUST101311,62,,Female,Chennai,1775000,1,28,7200,53,,In-store,Higher,
CUST101312,19,,Male,Ahmedabad,1425000,58,56,7100,174,Gold,In-store,Higher,
CUST101313,44,,Female,Kolkata,675000,3,59,11200,110,Gold,In-store,Higher,
CUST101314,48,,Male,Kolkata,225000,63,5,5300,316,,Online,Higher,
CUST101315,68,,Female,Ahmedabad,275000,21,54,10700,51,Gold,In-store,Higher,
CUST101316,68,,,Mumbai,1075000,23,44,10600,253,Bronze,,Lower,
CUST101317,53,,Male,Hyderabad,775000,9,42,3100,73,Gold,Online,Higher,
CUST101318,53,,Female,Delhi,400000,83,72,10100,212,Gold,,Higher,
CUST101319,43,,Male,Delhi,550000,55,57,8400,212,Bronze,,Higher,
CUST101320,60,,Unknown,Mumbai,900000,19,47,10600,251,,,Lower,
CUST101321,44,,Male,Hyderabad,unknown,62,76,5000,168,Silver,,Higher,
CUST101322,22,,Female,Delhi,1000000,87,25,9600,263,Platinum,Website,Higher,
CUST101323,37,,Male,Chennai,525000,91,44,8100,331,,Website,Higher,
CUST101324,28,,,Bengaluru,575000,91,15,11900,230,Gold,,Lower,
CUST101325,27,,,Bengaluru,1675000,39,51,8100,239,Silver,Mobile App,Lower,
CUST101326,57,,,Delhi,800000,100,53,1800,275,Platinum,,Lower,
CUST101327,55,,,Pune,1000000,76,34,5900,143,Platinum,Online,Lower,
CUST101328,23,,Female,Delhi,1250000,27,77,9900,70,Platinum,Mobile App,Higher,
CUST101329,25,,Female,Ahmedabad,1000000,46,8,1200,312,Bronze,,Higher,
CUST101330,40,,,Ahmedabad,825000,34,77,2100,174,Bronze,Online,Lower,
CUST101331,64,,Female,Hyderabad,350000,33,70,10300,336,Silver,,Higher,
CUST101332,43,,Female,,,92,21,11600,109,Gold,,Higher,
CUST101333,63,,Male,Kolkata,500000,95,7,6900,203,Silver,Online,Higher,
CUST101334,60,,Unknown,Chennai,650000,96,79,3800,185,Gold,,Lower,
CUST101335,29,,Male,Mumbai,1425000,50,56,600,291,,,Higher,
CUST101336,43,,Unknown,Delhi,1000000,20,49,7700,328,Platinum,,Lower,
CUST101337,30,,Female,,1400000,40,42,10700,92,Platinum,Website,Higher,
CUST101338,57,,Male,,1500000,99,23,3500,259,Bronze,In-store,Higher,
CUST101339,35,,Male,Chennai,unknown,95,52,3000,322,,,Higher,
CUST101340,42,,Male,Mumbai,1225000,58,79,9800,206,,Online,Higher,
CUST101341,50,,Unknown,Ahmedabad,1750000,31,53,8200,52,,,Lower,
CUST101342,64,,Female,,750000,38,16,1100,349,Gold,,Higher,
CUST101343,57,,Female,Chennai,1300000,86,37,7700,181,,Website,Higher,
CUST101344,60,,,,1525000,45,18,800,303,Bronze,Website,Lower,
CUST101345,29,,Unknown,Bengaluru,1075000,41,20,5100,3,Gold,,Lower,
CUST101346,61,,Female,Delhi,400000,9,46,9300,84,Silver,,Higher,
CUST101347,53,,,Hyderabad,1800000,9,2,7800,214,Gold,Mobile App,Lower,
CUST101348,65,,Female,Bengaluru,500000,63,63,2400,34,Silver,,Higher,
CUST101349,21,,,,150000,79,3,10600,50,,In-store,Lower,
CUST101350,22,,,Kolkata,300000,77,46,5000,289,Gold,Online,Lower,
CUST101351,54,,Male,Pune,150000,22,49,10300,329,Platinum,Online,Higher,
CUST101352,25,,Male,Mumbai,1350000,16,1,2300,259,,Online,Higher,
CUST101353,59,,,Ahmedabad,1950000,32,22,3500,258,Silver,Online,Lower,
CUST101354,66,,Male,Delhi,850000,66,14,8300,272,Bronze,Website,Higher,
CUST101355,45,,Male,Hyderabad,775000,90,45,5800,182,,In-store,Higher,
CUST101356,48,,Female,,1250000,14,6,3100,33,,,Higher,
CUST101357,26,,Female,Ahmedabad,1900000,38,65,5500,265,,,Higher,
CUST101358,,,,Delhi,425000,98,21,4200,313,Silver,Mobile App,Lower,
CUST101359,68,,Unknown,,925000,8,4,7600,40,Silver,,Lower,
CUST101360,46,,,Hyderabad,625000,100,3,2000,308,Gold,In-store,Lower,
CUST101361,31,,Female,,1400000,21,30,4900,210,Platinum,,Higher,
CUST101362,57,,Male,Pune,1025000,56,31,11800,272,,Website,Higher,
CUST101363,58,,Unknown,Bengaluru,1800000,46,34,1500,136,Gold,,Lower,
CUST101364,39,,Female,Bengaluru,150000,43,20,2900,87,Gold,,Higher,
CUST101365,28,,Female,,800000,92,54,6400,60,Platinum,Online,Higher,
CUST101366,40,,Unknown,Ahmedabad,1125000,46,25,7600,164,Gold,Online,Lower,
CUST101367,18,,Female,,475000,48,15,9800,3,Platinum,,Higher,
CUST101368,63,,Female,,1850000,70,38,10700,15,Bronze,Online,Higher,
CUST101369,54,,Female,Delhi,275000,84,23,4700,102,Platinum,Online,Higher,
CUST101370,38,,,Delhi,950000,31,52,500,255,,Website,Lower,
CUST101371,43,,Male,Hyderabad,1500000,33,66,2400,225,Platinum,Website,Higher,
CUST101372,63,,Unknown,Pune,600000,44,57,2900,210,Platinum,Website,Lower,
CUST101373,53,,Female,Delhi,unknown,71,57,5700,23,,,Higher,
CUST101374,,,Female,Hyderabad,850000,8,79,6900,235,Platinum,,Higher,
CUST101375,40,,Female,Kolkata,1650000,73,52,3500,131,Silver,Online,Higher,
CUST101376,18,,,,1875000,2,35,400,158,Gold,Mobile App,Lower,
CUST101377,,,Male,,725000,17,74,7700,173,Gold,,Higher,
CUST101378,NA,,,Ahmedabad,700000,52,14,4800,17,Bronze,Mobile App,Lower,
CUST101379,68,,Unknown,Kolkata,375000,45,14,7600,314,Bronze,Online,Lower,
CUST101380,57,,Male,Ahmedabad,1475000,37,33,10500,,,In-store,Higher,
CUST101381,32,,Male,,1150000,42,52,,185,Silver,,Higher,
CUST101382,38,,Unknown,Hyderabad,1350000,44,1,3500,334,Bronze,,Lower,
CUST101383,64,,Male,Hyderabad,550000,81,34,6000,184,Gold,Mobile App,Higher,
CUST101384,26,,Female,,1525000,38,19,900,143,Bronze,,Higher,
CUST101385,,,Unknown,Chennai,1250000,99,24,1700,44,Bronze,,Lower,
CUST101386,26,,Unknown,,875000,94,4,2800,12,Platinum,Website,Lower,
CUST101387,27,,Female,Hyderabad,1225000,6,36,1300,8,Bronze,In-store,Higher,
CUST101388,69,,Female,Delhi,1975000,68,77,4000,80,,Website,Higher,
CUST101389,,,Male,,1500000,51,58,2900,297,Gold,In-store,Higher,
CUST101390,43,,,Ahmedabad,600000,,32,,162,,In-store,Lower,
CUST101391,58,,,Kolkata,850000,35,9,10500,302,,,Lower,
CUST101392,52,,Male,Ahmedabad,175000,58,,900,216,,,Higher,
CUST101393,69,,Female,Bengaluru,1025000,57,67,300,248,Silver,Website,Higher,
CUST101394,42,,Male,Chennai,600000,73,20,7600,29,,Website,Higher,
CUST101395,43,,Male,Hyderabad,300000,6,74,2300,272,,Mobile App,Higher,
CUST101396,28,,Male,Pune,775000,13,62,8100,133,Platinum,,Higher,
CUST101397,55,,Unknown,Mumbai,1075000,59,58,3200,5,,Online,Lower,
CUST101398,19,,,Chennai,200000,86,22,9600,244,Silver,Online,Lower,
CUST101399,24,,Male,,1775000,92,67,1000,30,Gold,Mobile App,Higher,
CUST101400,35,,Male,Hyderabad,1900000,30,75,9000,117,Gold,In-store,Higher,
CUST101401,44,,Female,Kolkata,1200000,100,48,8500,178,Silver,Mobile App,Higher,
CUST101402,51,,Female,Hyderabad,1675000,2,8,500,261,,Mobile App,Higher,
CUST101403,44,,Unknown,Mumbai,1900000,58,73,5700,235,,Website,Lower,
CUST101404,34,,,Kolkata,725000,36,15,1700,141,Platinum,Mobile App,Lower,
CUST101405,60,,Male,Ahmedabad,1100000,72,32,3800,305,Platinum,In-store,Higher,
CUST101406,61,,Male,Kolkata,1825000,45,53,800,345,,Online,Higher,
CUST101407,68,,Male,Chennai,1225000,9,67,4400,50,Gold,,Higher,
CUST101408,,,,Ahmedabad,250000,65,4,5200,270,Platinum,,Lower,
CUST101409,41,,Male,Hyderabad,1500000,77,30,11400,108,Silver,Mobile App,Higher,
CUST101410,42,,Female,,875000,50,13,2000,46,Gold,,Higher,
CUST101411,24,,,,850000,79,21,10400,82,,Mobile App,Lower,
CUST101412,69,,Male,,775000,32,41,8500,126,Gold,,Higher,
CUST101413,23,,Female,Hyderabad,775000,98,19,11500,84,Bronze,Website,Higher,
CUST101414,,,Unknown,Mumbai,1050000,43,48,5200,290,Gold,Website,Lower,
CUST101415,41,,Female,,1450000,95,63,3200,71,Platinum,,Higher,
CUST101416,50,,Unknown,Hyderabad,875000,78,20,7900,175,Silver,Mobile App,Lower,
CUST101417,66,,Female,Pune,200000,54,64,4100,316,,Mobile App,Higher,
CUST101418,46,,Unknown,Chennai,1200000,47,37,11800,330,,In-store,Lower,
CUST101419,60,,Male,Pune,300000,14,31,1400,337,Platinum,Online,Higher,
CUST101420,39,,Female,Ahmedabad,1350000,48,74,10000,354,Platinum,Online,Higher,
CUST101421,43,,Female,Bengaluru,1950000,55,18,6100,91,Platinum,,Higher,
CUST101422,45,,Male,Hyderabad,1150000,29,20,7800,351,Bronze,Online,Higher,
CUST101423,67,,Female,Delhi,unknown,47,11,4600,249,Silver,,Higher,
CUST101424,38,,Male,Delhi,1475000,63,44,9000,132,Bronze,Website,Higher,
CUST101425,66,,Female,Kolkata,1850000,19,64,600,169,Platinum,,Higher,
CUST101426,24,,Female,,800000,91,34,3800,60,Silver,,Higher,
CUST101427,34,,Unknown,,325000,9,65,11600,337,Platinum,Online,Lower,
CUST101428,37,,Female,,925000,,55,5000,241,Silver,Mobile App,Higher,
CUST101429,58,,Female,Pune,1725000,37,74,1600,190,,Website,Higher,
CUST101430,66,,,Chennai,375000,92,1,8300,340,Bronze,In-store,Lower,
CUST101431,37,,Female,Hyderabad,450000,52,38,5100,281,,,Higher,
CUST101432,,,Male,Mumbai,1700000,57,9,6900,232,Platinum,,Higher,
CUST101433,39,,Male,Kolkata,1000000,88,71,10400,289,Platinum,,Higher,
CUST101434,45,,Male,Ahmedabad,1650000,28,17,8900,275,Gold,,Higher,
CUST101435,57,,Male,,1475000,36,52,7900,313,,Mobile App,Higher,
CUST101436,66,,Unknown,Ahmedabad,325000,64,18,1100,15,,In-store,Lower,
CUST101437,24,,Female,Hyderabad,850000,18,63,2300,41,Platinum,,Higher,
CUST101438,18,,Male,Bengaluru,1150000,89,33,10700,208,Bronze,Online,Higher,
CUST101439,49,,Male,,875000,35,4,7400,60,,Website,Higher,
CUST101440,30,,,,650000,68,75,8300,,Platinum,Mobile App,Lower,
CUST101441,47,,Female,Pune,,78,52,1800,240,Bronze,In-store,Higher,
CUST101442,40,,Unknown,Hyderabad,400000,39,9,1800,96,Gold,Website,Lower,
CUST101443,68,,Male,Bengaluru,175000,90,64,3000,278,Gold,Online,Higher,
CUST101444,36,,Unknown,Pune,1375000,8,30,5300,160,Bronze,Website,Lower,
CUST101445,49,,Female,Bengaluru,1150000,88,8,5800,282,,,Higher,
CUST101446,47,,Unknown,,1775000,80,5,8200,209,Bronze,,Lower,
CUST101447,46,,Male,Pune,200000,84,76,5900,133,,,Higher,
CUST101448,66,,Male,Chennai,1400000,15,63,11200,97,Bronze,Mobile App,Higher,
CUST101449,62,,Unknown,Delhi,1825000,7,1,5400,219,Gold,Website,Lower,
CUST101450,46,,Male,Ahmedabad,750000,17,15,4800,71,Gold,,Higher,
CUST101451,47,,Female,Chennai,875000,86,38,8000,274,Gold,Mobile App,Higher,
CUST101452,33,,Female,,400000,86,42,11200,351,,Mobile App,Higher,
CUST101453,57,,Male,Kolkata,550000,64,46,11000,134,Platinum,,Higher,
CUST101454,36,,Male,Delhi,775000,12,53,4000,66,,Mobile App,Higher,
CUST101455,35,,Unknown,Chennai,700000,82,26,8600,127,Platinum,Online,Lower,
CUST101456,18,,Female,Hyderabad,1525000,56,61,11100,205,,,Higher,
CUST101457,31,,,Bengaluru,1425000,46,67,5000,298,Silver,,Lower,
CUST101458,68,,,,1325000,47,54,4300,117,Platinum,In-store,Lower,
CUST101459,64,,,Hyderabad,625000,79,22,10000,267,,Online,Lower,
CUST101460,67,,,Delhi,175000,,26,,282,,,Lower,
CUST101461,19,,Female,Bengaluru,900000,16,60,6100,149,Gold,,Higher,
